file,subdir,title,url,status_code,final_url,is_live,category,content_type,redirect_url,error,has_ssl
hl-aok-project-huihui-islamic-scholars-in-late-ming-and-early-qing-worldmap.maps.arcgis.com-520441eb.md,websites,HL AOK Project- Huihui Islamic Scholars in Late Ming and Early Qing 明末清初回回伊斯兰学者行迹图,https://worldmap.maps.arcgis.com/home/item.html?id=6c84674f1fb84cde815ec6aab448ee47%C2%A0,200,https://worldmap.maps.arcgis.com/home/item.html?id=6c84674f1fb84cde815ec6aab448ee47%C2%A0,True,live,text/html,,,True
hl-aok-project-resilience-at-the-margins-muslim-rebellions-in-imperial-china-storymaps.arcgis.com-be0a06d4.md,websites,HL AOK Project - Resilience at the Margins: Muslim Rebellions in Imperial China 边缘的韧性：中华帝国时期的穆斯林叛乱,https://storymaps.arcgis.com/stories/d1b2ed36745b4d6887d26dec35ae6c8e,200,https://storymaps.arcgis.com/stories/d1b2ed36745b4d6887d26dec35ae6c8e,True,live,text/html; charset=utf-8,,,True
hollis-for-archival-discovery-hollisarchives.lib.harvard.edu-4aad93fe.md,websites,HOLLIS FOR ARCHIVAL DISCOVERY,https://hollisarchives.lib.harvard.edu,200,https://hollisarchives.lib.harvard.edu/,True,live_redirect,text/html; charset=utf-8,https://hollisarchives.lib.harvard.edu/,,True
hollis-hollis.harvard.edu-32c24b7d.md,websites,HOLLIS,https://hollis.harvard.edu,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST:HVD2,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST:HVD2,,True
hollis-images-images.hollis.harvard.edu-23ea0375.md,websites,HOLLIS IMAGES,https://images.hollis.harvard.edu,200,https://hollis.harvard.edu:443/discovery/search?vid=01HVD_INST:HVD_IMAGES,True,live_redirect,text/html,https://hollis.harvard.edu:443/discovery/search?vid=01HVD_INST:HVD_IMAGES,,True
home-uchicago-edu-index-html.md,websites,Home Uchicago Edu Index Html,http://home.uchicago.edu/~jcarlsen/index.html,200,http://home.uchicago.edu/~jcarlsen/index.html,True,live,text/html; charset=utf-8,,,False
hong-kong-journals-online-hkjo-open-access-hkjo.lib.hku.hk-95a00d3a.md,websites,Hong Kong Journals Online (HKJO) 香港期刊在線 OPEN ACCESS,https://hkjo.lib.hku.hk/exhibits/show/hkjo/home,200,https://hkjo.lib.hku.hk/exhibits/show/hkjo/home,True,live,text/html; charset=utf-8,,,True
hong-kong-macau-periodicals-network-open-access-hkmpnpub.lib.cuhk.edu.hk-9c272951.md,websites,Hong Kong Macau Periodicals Network 港澳期刊網 OPEN ACCESS,http://hkmpnpub.lib.cuhk.edu.hk/search.jsp,200,https://hkinchip.lib.cuhk.edu.hk/,True,live_redirect,text/html; charset=UTF-8,https://hkinchip.lib.cuhk.edu.hk/,,False
how-to-do-research-in-east-asian-studies-ttps-3027b65f.md,websites,How to Do Research in East Asian Studies,http://ttps//ask.library.harvard.edu/howtodoresearch/faq/424914,,,False,connection_error,,,"HTTPConnectionPool(host='ttps', port=80): Max retries exceeded with url: /ask.library.harvard.edu/howtodoresearch/faq/424914 (Caused by NameResolutionError(""HTTPConnection(host='ttps', port=80): Faile",False
https-library-harvard-edu-library.harvard.edu-040282a0.md,websites,https://library.harvard.edu,https://library.harvard.edu,200,https://library.harvard.edu/,True,live_redirect,text/html; charset=UTF-8,https://library.harvard.edu/,,True
https-twitter-com-harvardlibrary-twitter.com-e6c4f2fa.md,websites,https://twitter.com/HarvardLibrary,https://twitter.com/HarvardLibrary,200,https://x.com/HarvardLibrary,True,live_redirect,text/html; charset=utf-8,https://x.com/HarvardLibrary,,True
https-www-facebook-com-theharvardlibrary-facebook.com-4fd29746.md,websites,https://www.facebook.com/theHarvardLibrary,https://www.facebook.com/theHarvardLibrary,400,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FtheHarvardLibrary,False,error_400,"text/html; charset=""utf-8""",,,True
huamulan-digital-library-elib.infolinker.com.tw-bb6d5a59.md,websites,Huamulan Digital Library 花木蘭數位資料庫,http://elib.infolinker.com.tw/login_hua.htm,200,http://elib.infolinker.com.tw/login_hua.htm,True,live,text/html,,,False
humanitiesebook-org.md,websites,ACLS Humanities E-Book Project,http://www.humanitiesebook.org/,200,https://www.humanitiesebook.org/,True,live_redirect,text/html; charset=UTF-8,https://www.humanitiesebook.org/,,False
humanum-arts-cuhk-edu-hk-lindict.md,websites,Humanum Arts Cuhk Edu Hk Lindict,https://humanum.arts.cuhk.edu.hk//Lexis/Lindict/,200,https://humanum.arts.cuhk.edu.hk//Lexis/Lindict/,True,live,text/html,,,True
hunteq-com-ancientc-ancientkm.md,websites,Diaolong Full-text Database of Chinese and Japanese Ancient Books,http://hunteq.com/ancientc/ancientkm,200,http://hunteq.com/ancientc/ancientkm,True,live,text/html,,,False
hunteq-com-dddnc-ttswebx.md,websites,臺灣日日新報 Taiwan nichinichi shinpō,https://hunteq.com/dddnc/ttswebx?%40ttsddn=,500,https://hunteq.com/dddnc/ttswebx?%40ttsddn=,False,error_500,text/html; charset=iso-8859-1,,,True
husscat-hss-ntu-edu-tw-xmlui.md,websites,Husscat Hss Ntu Edu Tw Xmlui,http://husscat.hss.ntu.edu.tw/xmlui/,,,False,ssl_error,,,"HTTPSConnectionPool(host='husscat.hss.ntu.edu.tw', port=443): Max retries exceeded with url: /xmlui/ (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verif",False
hyjdj-xuelintianxia-com.md,websites,汉语基督教文献书目数据库 Bibliographic Database for Chinese Christian Literature,http://hyjdj.xuelintianxia.com/,200,http://hyjdj.xuelintianxia.com/,True,live,text/html; charset=utf-8,,,False
hyl-online-photographs-relates-to-china-hollis.harvard.edu-35c15d35.md,websites,HYL Online photographs relates to China,https://hollis.harvard.edu/primo-explore/search?query=lsr30%2Ccontains%2Cphotographs%2CAND&query=any%2Ccontains%2Calbum%2CAND&query=any%2Ccontains%2Cchina%2CAND&tab=books&search_scope=HVD_HYL&sortby=rank&vid=HVD2&mode=advanced&offset=0&facet=rtype%2Cexclude%2Cbooks%2Clk&facet=rtype%2Cexclude%2Cvideos%2Clk,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr30%2Ccontains%2Cphotographs%2CAND&query=any%2Ccontains%2Calbum%2CAND&query=any%2Ccontains%2Cchina%2CAND&sortby=rank&search_scope=HVD_HYL&facet=rtype%2Cexclude%2Cbooks%2Clk&facet=rtype%2Cexclude%2Cvideos%2Clk,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr30%2Ccontains%2Cphotographs%2CAND&query=any%2Ccontains%2Calbum%2CAND&query=any%2Ccontains%2Cchina%2CAND&sortby=rank&search_scope=HVD_HYL&facet=rtype%2Cexclude%2Cbooks%2Clk&facet=rtype%2Cexclude%2Cvideos%2Clk,,True
hyl-photograph-albums-in-library-or-storage-hollis.harvard.edu-2fd6f6fb.md,websites,HYL Photograph Albums/ in library or storage,https://hollis.harvard.edu/primo-explore/search?query=lsr30%2Ccontains%2Cphotographs%2CAND&query=any%2Ccontains%2Calbum%2CAND&tab=books&search_scope=HVD_HYL&sortby=rank&vid=HVD2&facet=rtype%2Cexclude%2Cbooks%2Clk&facet=rtype%2Cexclude%2Cvideos%2Clk&facet=tlevel%2Cinclude%2Cavailable&mode=advanced&offset=0,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr30%2Ccontains%2Cphotographs%2CAND&query=any%2Ccontains%2Calbum%2CAND&sortby=rank&search_scope=HVD_HYL&facet=rtype%2Cexclude%2Cbooks%2Clk&facet=rtype%2Cexclude%2Cvideos%2Clk&facet=tlevel%2Cinclude%2Cavailable,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr30%2Ccontains%2Cphotographs%2CAND&query=any%2Ccontains%2Calbum%2CAND&sortby=rank&search_scope=HVD_HYL&facet=rtype%2Cexclude%2Cbooks%2Clk&facet=rtype%2Cexclude%2Cvideos%2Clk&facet=tlevel%2Cinclude%2Cavailable,,True
hyread-e-books-harvard-ebook-hyread-com-tw.ezp-prod1.hul.harvard.edu-29b3fc6a.md,websites,HyRead e-Books 凌網電子書,https://www.hyread.com.tw/searchList.jsp?scope=2&search_field=BSU&search_input=all&filter=1,403,https://www.hyread.com.tw/searchList.jsp?scope=2&search_field=BSU&search_input=all&filter=1,False,blocked_403,text/html; charset=iso-8859-1,,,True
hytung-cn.md,websites,Hytung Cn,https://www.hytung.cn/,200,https://www.hytung.cn/,True,live,text/html; charset=utf-8,,,True
idp-bl-uk.md,websites,Idp Bl Uk,https://idp.bl.uk/,403,https://idp.bl.uk/,False,blocked_403,text/html; charset=UTF-8,,,True
igcs-geography-internet-guide-for-chinese-studies-open-access-sun.sino.uni-heidelberg.de-7e3f4eeb.md,websites,IGCS - Geography (Internet Guide for Chinese Studies) OPEN ACCESS,http://sun.sino.uni-heidelberg.de/igcs/iggeo.htm,,,False,timeout,,,Connection timed out,False
infotrac-galegroup-com-itweb-29002.md,websites,China and the Modern World,https://infotrac.galegroup.com/itweb/29002?db=CFER,200,https://galeapps.gale.com/apps/auth?userGroupName=29002&origURL=https%3A%2F%2Fgo.gale.com%2Fps%2Fstart.do%3Fu%3D29002%26p%3DCFER&prodId=CFER,True,live_redirect,text/html;charset=UTF-8,https://galeapps.gale.com/apps/auth?userGroupName=29002&origURL=https%3A%2F%2Fgo.gale.com%2Fps%2Fstart.do%3Fu%3D29002%26p%3DCFER&prodId=CFER,,True
infoweb-newsbank-com.md,websites,Foreign Broadcast Information Service (FBIS) daily reports (1941-1996),http://infoweb.newsbank.com/?db=FBISX,200,https://infoweb.newsbank.com/home/login?destination=infoweb.newsbank.com%3Fdb%3DFBISX,True,live_redirect,text/html; charset=utf-8,https://infoweb.newsbank.com/home/login?destination=infoweb.newsbank.com%3Fdb%3DFBISX,,False
inscription-ancientbooks-cn-docshike.md,websites,中華石刻資料庫 China Stone Inscription Database,http://inscription.ancientbooks.cn/docShike,200,https://inscription.ancientbooks.cn/,True,live_redirect,text/html,https://inscription.ancientbooks.cn/,,False
instagram-com-yalelibrary.md,websites,Yale Library Instagram,https://www.instagram.com/yalelibrary,429,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fyalelibrary&is_from_rle,False,error_429,"text/html; charset=""utf-8""",,,True
internet-guide-to-chinese-studies-bibliographies-open-access-sun.sino.uni-heidelberg.de-21eb36e5.md,websites,Internet Guide to Chinese Studies -- Bibliographies 中国研究在线参考书目 OPEN ACCESS,http://sun.sino.uni-heidelberg.de/igcs/igbiblio.htm,,,False,timeout,,,Connection timed out,False
ivy-plus-libraries-digital-projects-on-east-asia-guides.library.duke.edu-63e69272.md,websites,Ivy Plus Libraries' Digital Projects on East Asia 常春藤高校聯盟數字建設項目匯總,http://guides.library.duke.edu/ivypluseastasia,200,https://guides.library.duke.edu/ivypluseastasia,True,live_redirect,text/html; charset=UTF-8,https://guides.library.duke.edu/ivypluseastasia,,False
jamesclear-com-atomic-habits.md,websites,Jamesclear Com Atomic Habits,https://jamesclear.com/atomic-habits,200,https://jamesclear.com/atomic-habits,True,live,text/html; charset=UTF-8,,,True
japanese-rare-books-hollis.harvard.edu-0b90924e.md,websites,Japanese Rare Books 日文善本古籍,https://hollis.harvard.edu/primo-explore/search?query=lsr38%2Cexact%2CHarvard-Yenching+Library+Japanese+Digital+Collection+Rare+Books%2CAND&tab=books&search_scope=default_scope&sortby=rank&vid=HVD2&mode=advanced&offset=0,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Cexact%2CHarvard-Yenching+Library+Japanese+Digital+Collection+Rare+Books%2CAND&sortby=rank&search_scope=MyInstitution,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Cexact%2CHarvard-Yenching+Library+Japanese+Digital+Collection+Rare+Books%2CAND&sortby=rank&search_scope=MyInstitution,,True
jiangjin-datahistory-cn-pc.md,websites,Jiangjin Datahistory Cn Pc,http://jiangjin.datahistory.cn/pc/,200,http://jiangjin.datahistory.cn/pc/,True,live,text/html,,,False
jihewang-buddhist-documents-related-to-foreign-buddhism-in-past-dynasties-go.openathens.net-032ef7a8.md,websites,JiHeWang. Buddhist Documents Related to Foreign Buddhism in Past Dynasties 籍合網. 歷代教外涉佛文獻數據庫,http://jiaowaishefo.ancientbooks.cn,200,https://jiaowaishefo.ancientbooks.cn/,True,live_redirect,text/html;charset=UTF-8,https://jiaowaishefo.ancientbooks.cn/,,False
jihewang-yinxu-oracle-bone-inscription-go.openathens.net-86eba2f8.md,websites,JiHeWang. Yinxu Oracle Bone Inscription 籍合網. 殷墟甲骨文數據庫,http://obid.ancientbooks.cn/,200,https://obid.ancientbooks.cn/,True,live_redirect,text/html;charset=UTF-8,https://obid.ancientbooks.cn/,,False
joseph-f-rock-collection-library.harvard.edu-6393e3a4.md,websites,Joseph F. Rock Collection 约瑟夫.洛克中国老照片,https://library.harvard.edu/collections/joseph-f-rock-collection,200,https://library.harvard.edu/collections/joseph-f-rock-collection,True,live,text/html; charset=UTF-8,,,True
journal-articles-on-modern-chinese-literature-open-access-ioc.u-tokyo.ac.jp-d94998b6.md,websites,Journal Articles on Modern Chinese Literature 中国现当代文学研究 主要刊物总目录 检索服务 OPEN ACCESS,http://www.ioc.u-tokyo.ac.jp/~ozaki/cnindex.html,200,https://www.ioc.u-tokyo.ac.jp/~ozaki/cnindex.html,True,live_redirect,text/html,https://www.ioc.u-tokyo.ac.jp/~ozaki/cnindex.html,,False
journal-of-taiwan-law-nrs.harvard.edu-22d962bc.md,websites,Journal of Taiwan Law 台法月報,http://nrs.harvard.edu/urn-3:hul.eresource:JnlTaiwanLaw,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJPb9swDMW%2FiqG7Lf%2FJHEeIU2QNimXolqBxd9iloGW6NiZLnign7befkzRYeikG7CiB7%2FGRP85vXjrl7dFSa3TOoiBkHmppqlY%2F5%2ByxuPMz5pEDXYEyGnOmDbtZzAk61Yvl4Br9gL8HJOctidC60eXWaBo6tDu0%2B1bi48N9zhrnehKcK%2FPc6sD0qME1qCnQ6PjRjMccJHHVlhbsa9CA3YOtAqwGroCXEWZQJ7WPMxn7kywFf1ZPaz9LMJVxNMFpjcxbjTHa0fg0yfuO137Q9%2Fzt%2FfQ3yVPE8eVXdJhhM4tC%2B7XZHDZRlXEicwrIvDtjJZ5GzlkNisaO61XO5AwBK0yhzJJJlZRZmmQl1nE8%2FoYyScYqogHX%2BrhFl7M4jFM%2FnPhRVkSfRBKKSRok0%2Fgn87bWOCON%2Btzq8%2FoHq4UBaklo6JCEk2K3%2FHYv4iAU5bmIxJei2Prbza5g3o8LxviIcQSrSZxIfWzVv%2FVlZ67ilNde6T%2BWwwU8W%2FwL5g4dVODAp%2F5%2FcM%2F5VdbLQX4fw61XW6Na%2BeotlTKHW4vgxrONGF%2BcJe%2FPdvEH&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJdb9owFIb%252FiuX7xM6HIbEIFS2aitRtqKS76J3jHIqlYGc%252BDi3%252FfgGG1Epdtfvzfug87%252Bzmbd%252BRA3g0zlY0iTklYLVrjX2p6FP9LSoowaBsqzpnoaLW0Zv5DNW%252B6%252BViCDv7CL8HwEAWiODD6HLnLA578BvwB6Ph6fGhorsQepSMde7F2Lj37u0Yux6sCjuwGFsI7GTJUqY0smJbTkWR8SjNtiLKt2kbqaYUES%252BnZdtO%252BbZpM0qWY6oZHc7FPwZ8bo3oWGcar%252Fwx3il%252FUL6NoR2YY0WSTQTnnGn2WTdKVsuKNo1KRC6yNtOTvNCqSHMOhWom0DRCQz5eIQ6wsqd3hYqmPJ1EPI%252BSok6EzLjMRVyW%252BTMla%252B%252BC0667Nfby58Fb6RQalFbtAWXQcrP4%252FiDTmMvmcoTyvq7X0frnpqbk15VXeuI1ErQoz0i%252Btur%252F5tILQHnu69%252Fpv5arK2E6v7773yTBBhOO%252F4Vyxt61uW7rxxi%252FWq5dZ%252FSRLLrOvd55UGFcYELZ%252FCL5uMD5Hw%253D%253D%26RelayState%3Dhttp%253A%252F%252Felib.infolinker.com.tw.proxy.openathens.net%252Flogin_twlaw.htm,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJPb9swDMW%2FiqG7Lf%2FJHEeIU2QNimXolqBxd9iloGW6NiZLnign7befkzRYeikG7CiB7%2FGRP85vXjrl7dFSa3TOoiBkHmppqlY%2F5%2ByxuPMz5pEDXYEyGnOmDbtZzAk61Yvl4Br9gL8HJOctidC60eXWaBo6tDu0%2B1bi48N9zhrnehKcK%2FPc6sD0qME1qCnQ6PjRjMccJHHVlhbsa9CA3YOtAqwGroCXEWZQJ7WPMxn7kywFf1ZPaz9LMJVxNMFpjcxbjTHa0fg0yfuO137Q9%2Fzt%2FfQ3yVPE8eVXdJhhM4tC%2B7XZHDZRlXEicwrIvDtjJZ5GzlkNisaO61XO5AwBK0yhzJJJlZRZmmQl1nE8%2FoYyScYqogHX%2BrhFl7M4jFM%2FnPhRVkSfRBKKSRok0%2Fgn87bWOCON%2Btzq8%2FoHq4UBaklo6JCEk2K3%2FHYv4iAU5bmIxJei2Prbza5g3o8LxviIcQSrSZxIfWzVv%2FVlZ67ilNde6T%2BWwwU8W%2FwL5g4dVODAp%2F5%2FcM%2F5VdbLQX4fw61XW6Na%2BeotlTKHW4vgxrONGF%2BcJe%2FPdvEH&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJdb9owFIb%252FiuX7xM6HIbEIFS2aitRtqKS76J3jHIqlYGc%252BDi3%252FfgGG1Epdtfvzfug87%252Bzmbd%252BRA3g0zlY0iTklYLVrjX2p6FP9LSoowaBsqzpnoaLW0Zv5DNW%252B6%252BViCDv7CL8HwEAWiODD6HLnLA578BvwB6Ph6fGhorsQepSMde7F2Lj37u0Yux6sCjuwGFsI7GTJUqY0smJbTkWR8SjNtiLKt2kbqaYUES%252BnZdtO%252BbZpM0qWY6oZHc7FPwZ8bo3oWGcar%252Fwx3il%252FUL6NoR2YY0WSTQTnnGn2WTdKVsuKNo1KRC6yNtOTvNCqSHMOhWom0DRCQz5eIQ6wsqd3hYqmPJ1EPI%252BSok6EzLjMRVyW%252BTMla%252B%252BC0667Nfby58Fb6RQalFbtAWXQcrP4%252FiDTmMvmcoTyvq7X0frnpqbk15VXeuI1ErQoz0i%252Btur%252F5tILQHnu69%252Fpv5arK2E6v7773yTBBhOO%252F4Vyxt61uW7rxxi%252FWq5dZ%252FSRLLrOvd55UGFcYELZ%252FCL5uMD5Hw%253D%253D%26RelayState%3Dhttp%253A%252F%252Felib.infolinker.com.tw.proxy.openathens.net%252Flogin_twlaw.htm,,False
journeys-of-the-soul-urldefense.proofpoint.com-44150681.md,websites,Journeys of the soul 心灵之旅,https://repository.duke.edu/dc/journeysofthesoul,200,https://repository.duke.edu/dc/journeysofthesoul,True,live,text/html; charset=utf-8,,,True
kanji-zinbun-kyoto-u-ac-jp-kanseki.md,websites,Kanji Zinbun Kyoto U Ac Jp Kanseki,http://kanji.zinbun.kyoto-u.ac.jp/kanseki?detail,200,http://kanji.zinbun.kyoto-u.ac.jp/kanseki?detail,True,live,text/html; charset=UTF-8,,,False
kanripo-org.md,websites,Kanripo Org,https://www.kanripo.org/,200,https://www.kanripo.org/,True,live,text/html; charset=utf-8,,,True
keledge-e-book-platform-i.keledge.com-46052f2b.md,websites,Keledge E-Book Platform 可知电子书平台,https://i.keledge.com/wrap/index,200,https://i.keledge.com/wrap/index,True,live,text/html,,,True
kmgzj-com-index-aspx.md,websites,Kmgzj Com Index Aspx,http://www.kmgzj.com/index.aspx,200,http://www.kmgzj.com/index.aspx,True,live,text/html; charset=utf-8,,,False
korean-rare-books-hollis.harvard.edu-fccb3143.md,websites,Korean Rare Books 韓文善本古籍,https://hollis.harvard.edu/primo-explore/search?query=lsr38%2Ccontains%2CHarvard-Yenching+Library+Korean+rare+book+digitization+project%2CAND&tab=books&search_scope=default_scope&sortby=rank&vid=HVD2&mode=advanced&offset=0,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Ccontains%2CHarvard-Yenching+Library+Korean+rare+book+digitization+project%2CAND&sortby=rank&search_scope=MyInstitution,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Ccontains%2CHarvard-Yenching+Library+Korean+rare+book+digitization+project%2CAND&sortby=rank&search_scope=MyInstitution,,True
